https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,LOG IN,https://www.disneyplus.com/login,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,,https://www.disneyplus.com/,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,,https://www.disneyplus.com/en-ca/commerce/plans,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,,https://www.disneyplus.com/login,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,GET DISNEY+,https://www.disneyplus.com/en-ca/commerce/plans,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,GET DISNEY+,https://www.disneyplus.com/en-ca/commerce/plans,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,,https://www.disneyplus.com/en-ca/movies/pinocchio/5fzcpc295rQn,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,,https://www.disneyplus.com/en-ca/movies/the-lion-king/gDBvSe4GpZPD,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,,https://www.disneyplus.com/en-ca/movies/aladdin/57QdIBthImk6,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,,https://www.disneyplus.com/en-ca/movies/beauty-and-the-beast/227lND2lKmLZ,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,,https://www.disneyplus.com/en-ca/movies/mulan/2jlgPK4K0ilR,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,,https://www.disneyplus.com/en-ca/movies/the-jungle-book/5trzAb4Rz3F9,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,,https://www.disneyplus.com/en-ca/movies/dumbo/1JtOLaonibHo,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,,https://www.disneyplus.com/en-ca/movies/alice-in-wonderland/3kQxn8vO3FzH,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,,https://www.disneyplus.com/,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,Accessibility Feedback,https://help.disneyplus.com/article/disneyplus-accessibility-feedback/?utm_source=disneyplus&utm_medium=web&utm_campaign=CA-unauthenticated-site-footer&utm_content=accessibility-feedback,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,About Us,https://help.disneyplus.com/article/disneyplus-introduction/?utm_source=disneyplus&utm_medium=web&utm_campaign=unauthorized-site-footer&utm_content=introduction,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,Subscriber Agreement,https://www.disneyplus.com/en-gb/legal/subscriber-agreement,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,Privacy Policy,https://www.disneyplus.com/en-gb/legal/privacy-policy,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,Supplemental Privacy Policy for Canada,https://privacy.thewaltdisneycompany.com/en/current-privacy-policy/supplemental-privacy-policy-for-canada/,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,Interest-Based Ads,https://preferences-mgr.trustarc.com/?pid=disney01&aid=disneyplus01&type=disneyplus,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,Supported Devices,https://help.disneyplus.com/article/disneyplus-devices-supported/?utm_source=disneyplus&utm_medium=web&utm_campaign=unauthorized-site-footer&utm_content=supported-devices,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,Help,https://help.disneyplus.com/?utm_source=disneyplus&utm_medium=web&utm_campaign=unauthenticated-site-footer&utm_content=home-page,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,Manage Privacy Preferences,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,,https://www.disneyplus.com/en-gb/legal/cookies-policy,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-jungle-book/6mPifwCWjpbQ,Link,,https://www.onetrust.com/products/cookie-consent/,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Text,"With a wave of her wand---and some ""Bibbidi-Bobbidi-Boo""---Cinderella's Fairy Godmother transforms an ordinary pumpkin into a magnificent coach and Cinderella's rags into a gorgeous gown", then sends her off to the Royal Ball. But when Cinderella's enchanted evening ends at the stroke of midnight, will she get her fairy-tale ending?,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Text,Now part of the Walt Disney Signature Collection and the prestigious National Film Registry, Disney’s animated classic Cinderella is beloved by generations of fans for its timeless story, unforgettable characters and iconic artistry. Share the magic as kind and hardworking Cinderella is rewarded with an enchanted evening at the Royal Ball. It just takes the help of her loyal animal friends Jaq and Gus, a wave of her Fairy Godmother’s wand and some “Bibbidi-Bobbidi-Boo.” Celebrate the legacy of Disney’s classic animation in Cinderella, where dreams really do come true!,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Image,Disney+,https://static-assets.bamgrid.com/product/disneyplus/images/disney-plus-logo-white.3b4910ec3c8417655f6f0511d5d9244d.svg,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Image,Cinderella,https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/3E5AAE5368EA6FBF3F77CF43C23599EB18985A12326E8F0E2C388635F799550C/scale?width=440&aspectRatio=1.78&format=webp,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Image,Cinderella,https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/A6A914FE809FC9C11D8687107955F754671654EDA81497A4DB65CDC316B8AAD5/scale?width=440&aspectRatio=1.78&format=webp,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Image,G,https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/7843B7AF26846E842BA3EDD8628471E6435C5DAC9F89FF5307D345EAADCAE6F5/scale?width=200&format=webp,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Image,Audio Descriptions,https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/FD4912EB883B7CCB847EB9C62E1FC853D547CAF7DF940B9086AE35AFAD0848AB/scale?width=200&format=webp,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Image,Closed Captions,https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/FAE63AC7AC11C27C949E1856CF188BF09FC20EA52AEA3B65B43C24EEB5F29BFD/scale?width=200&format=webp,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Image,G,https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/7843B7AF26846E842BA3EDD8628471E6435C5DAC9F89FF5307D345EAADCAE6F5/scale?width=200&format=webp,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Image,thumbnail - Cinderella II: Dreams Come True,https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/29A08167937E3C821E064E800B4AB11E0262ED3554FBB96B1D900919E3EF8A8E/scale?width=600&aspectRatio=1.78&format=webp,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Image,thumbnail - Cinderella III: A Twist in Time,https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/E593C3F3CE0FBB7E5DF5CD0681F8111E034186394C15C18FE21B3D2ACA69AB5F/scale?width=600&aspectRatio=1.78&format=webp,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Image,thumbnail - Sleeping Beauty,https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/18F01F4B70A574E6F10B3D7605FFD8552027905FB13CA56A40BBA2117237890C/scale?width=600&aspectRatio=1.78&format=webp,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Image,thumbnail - Snow White and the Seven Dwarfs,https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/6E231FA1A2BAE87A248E9ED25BA6CD6620D8EE8F8562AD4230319ABF2D2ECBCB/scale?width=600&aspectRatio=1.78&format=webp,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Image,thumbnail - Beauty and the Beast,https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/8B69767E2D459907ACD9081D84BE31A6CB7F0349DD129C636C27BE87FD86F632/scale?width=600&aspectRatio=1.78&format=webp,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Image,thumbnail - The Little Mermaid,https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/9F634ECA3DC8A0A7CF6FC569ADE51D3A1A5C23D4075A22EB348EDF0CBE9835E7/scale?width=600&aspectRatio=1.78&format=webp,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Image,thumbnail - Aladdin,https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/A546B855C2A59B8BFB5BD69B1A8FCA0AD898E3A17AF8286930B33F1E343508DE/scale?width=600&aspectRatio=1.78&format=webp,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Image,thumbnail - Pocahontas,https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/8F447358DDFE1494C6A571F0AF283EA86E7EC3112D49A46B58830BDE3DA78BE7/scale?width=600&aspectRatio=1.78&format=webp,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Image,,https://cnbl-cdn.bamgrid.com/assets/90b70e482fdbaaf3eb114649007158a4951d89270cba5e00da4fab657d420865/original,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Image,Company Logo,https://cdn.cookielaw.org/logos/static/ot_company_logo.png,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Image,Powered by Onetrust,https://cdn.cookielaw.org/logos/static/powered_by_logo.svg,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Header,Cinderella,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Header,You May Also Like,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Header,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Header,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Header,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,DETAILS,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Button,,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,LOG IN,https://www.disneyplus.com/login,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,,https://www.disneyplus.com/,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,,https://www.disneyplus.com/en-ca/commerce/plans,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,,https://www.disneyplus.com/login,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,GET DISNEY+,https://www.disneyplus.com/en-ca/commerce/plans,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,GET DISNEY+,https://www.disneyplus.com/en-ca/commerce/plans,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,,https://www.disneyplus.com/en-ca/movies/cinderella-ii-dreams-come-true/4vT55JIzkIMC,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,,https://www.disneyplus.com/en-ca/movies/cinderella-iii-a-twist-in-time/6ePDdHBbOrGF,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,,https://www.disneyplus.com/en-ca/movies/sleeping-beauty/1rc2EavpNV7U,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,,https://www.disneyplus.com/en-ca/movies/snow-white-and-the-seven-dwarfs/7X592hsrOB4X,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,,https://www.disneyplus.com/en-ca/movies/beauty-and-the-beast/3oEh78YRc9VN,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,,https://www.disneyplus.com/en-ca/movies/the-little-mermaid/5MpPFhS8FTXh,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,,https://www.disneyplus.com/en-ca/movies/aladdin/57QdIBthImk6,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,,https://www.disneyplus.com/en-ca/movies/pocahontas/2WjLTJt9dM5C,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,,https://www.disneyplus.com/,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,Accessibility Feedback,https://help.disneyplus.com/article/disneyplus-accessibility-feedback/?utm_source=disneyplus&utm_medium=web&utm_campaign=CA-unauthenticated-site-footer&utm_content=accessibility-feedback,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,About Us,https://help.disneyplus.com/article/disneyplus-introduction/?utm_source=disneyplus&utm_medium=web&utm_campaign=unauthorized-site-footer&utm_content=introduction,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,Subscriber Agreement,https://www.disneyplus.com/en-gb/legal/subscriber-agreement,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,Privacy Policy,https://www.disneyplus.com/en-gb/legal/privacy-policy,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,Supplemental Privacy Policy for Canada,https://privacy.thewaltdisneycompany.com/en/current-privacy-policy/supplemental-privacy-policy-for-canada/,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,Interest-Based Ads,https://preferences-mgr.trustarc.com/?pid=disney01&aid=disneyplus01&type=disneyplus,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,Supported Devices,https://help.disneyplus.com/article/disneyplus-devices-supported/?utm_source=disneyplus&utm_medium=web&utm_campaign=unauthorized-site-footer&utm_content=supported-devices,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,Help,https://help.disneyplus.com/?utm_source=disneyplus&utm_medium=web&utm_campaign=unauthenticated-site-footer&utm_content=home-page,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,Manage Privacy Preferences,,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,,https://www.disneyplus.com/en-gb/legal/cookies-policy,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/cinderella/VJPw3bEy9iHj,Link,,https://www.onetrust.com/products/cookie-consent/,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-sword-in-the-stone/1roEKWSIkRLe,Text,England is in the midst of a dark age and without a proper king. Young Wart, an orphan and squire-in-training, is content with kitchen duties in his foster home—until he drops in on the extraordinary wizard Merlin and his articulate owl, Archimedes.  Can Wart become England's greatest king?,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-sword-in-the-stone/1roEKWSIkRLe,Text,According to legend, only someone with honor, decency and inner strength can claim the throne of England by pulling out the enchanted sword that lies locked in a massive stone. Many brave knights have tried, so it seems impossible that a young apprentice known as Wart could succeed. But with the guidance of the wizard Merlin, help from some hilarious friends and true strength of character, Wart just might become England's greatest king. Contains tobacco depictions.,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-sword-in-the-stone/1roEKWSIkRLe,Image,Disney+,https://static-assets.bamgrid.com/product/disneyplus/images/disney-plus-logo-white.3b4910ec3c8417655f6f0511d5d9244d.svg,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-sword-in-the-stone/1roEKWSIkRLe,Image,The Sword in the Stone,https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/F2B342277B135EB0402C4B91AB382D45C3D2164A930EE08D1C2CC1FB56061EA3/scale?width=440&aspectRatio=1.78&format=webp,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-sword-in-the-stone/1roEKWSIkRLe,Image,The Sword in the Stone,https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/73E19E03DB1D6410E1E9D7F9FF0EBA37F7E251DE35FC2CDD0D5F002DB0575153/scale?width=440&aspectRatio=1.78&format=webp,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-sword-in-the-stone/1roEKWSIkRLe,Image,G,https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/7843B7AF26846E842BA3EDD8628471E6435C5DAC9F89FF5307D345EAADCAE6F5/scale?width=200&format=webp,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-sword-in-the-stone/1roEKWSIkRLe,Image,Audio Descriptions,https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/FD4912EB883B7CCB847EB9C62E1FC853D547CAF7DF940B9086AE35AFAD0848AB/scale?width=200&format=webp,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-sword-in-the-stone/1roEKWSIkRLe,Image,Closed Captions,https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/FAE63AC7AC11C27C949E1856CF188BF09FC20EA52AEA3B65B43C24EEB5F29BFD/scale?width=200&format=webp,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-sword-in-the-stone/1roEKWSIkRLe,Image,G,https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/7843B7AF26846E842BA3EDD8628471E6435C5DAC9F89FF5307D345EAADCAE6F5/scale?width=200&format=webp,,,,,,,,,,,
https://www.disneyplus.com/en-ca/movies/the-sword-in-the-stone/1roEKWSIkRLe,Image,thumbnail - A Kid in King Arthur's Court,https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/C148B5714342043CA7E2795D66D16CC49F5FD9FF8250CDD068E8DD486FC85BA0/scale?width=600&aspectRatio=1.78&format=webp,,,,,,,,,,,
